AMIE;x;y
11708;968210,1386;9918144,266
11709;968468,73;10008066,4
11710;968485,7525;10014443,06
11711;968680,6564;9756562,599
11712;968697,2147;9996102,448
11713;969079,0234;10021190,34
11714;969174,3259;10026251,57
11715;969280,45;9953192,8
11716;969768,8321;9959518,514
11717;969827,53;9963324,65
11718;969856,8694;9792924,213
11719;970018,62;9998043,2
11720;970036,9624;9930387,859
11721;970333,6189;10005470,84
11722;970344;9979077
11723;970482,81;9935024,03
11724;970531,68;9938253,55
11725;970565,75;10025537,56
11726;970569,939;9766904,39
11727;970720,7152;9945225,918
11728;970793,4;9993227,78
11729;970819,2591;9823080,142
11730;971522,86;9957236,15
11731;971754,7641;10002491,66
11732;972086,91;9996645,71
11733;972543,4208;10007204,33
11734;972625,91;9918621,73
11735;973035,2685;10027370,45
11736;973253,81;9951914,46
11737;973530,2134;9985786,269
11738;973565,8568;10025529,49
11739;973695,2014;10016283,85
11740;973814,98;9931208,5
11741;973858,1782;9923334,08
11742;973936,477;9971433,719
11743;973991;9983710
11744;974019,837;9988080,456
11745;974132,67;9992399,65
11746;974170,9095;10023288,28
11747;974507,6028;9946052,102
11748;974546;9968081
11749;974764,2683;9962094,901
11750;975526,0721;9744555,822
11751;975629,78;10029420,9
11752;975778,4;9919108,27
11753;975956,82;10020341,6
11754;976261,9419;10027306,83
11755;976639,35;9928713,7
11756;976646,195;10024484,64
11757;976841,8497;9967418,192
11758;976863,93;10006916,2
11759;976940,8759;9764211,144
11760;977462,6482;9960867,591
11761;977606,047;10012816,37
11762;977678,17;9965067,97
11763;978306,463;9991455,652
11764;978328,7889;10018113,65
11765;978387,079;9995357,939
11766;978509;9970900
11767;978783,5071;9967509,368
11768;978813;9963322
11769;978971,2313;9957999,273
11770;979047,7705;9925996,989
11771;979173,1;9948574,89
11772;979229,5061;10005034,19
11773;979310,4183;9952634,347
11774;979918,352;9979491,215
11775;980378;9987833
11776;980394,32;10027393,1
11777;980446,71;9992953,53
11778;980682;9973571
11779;981044,7531;10010418,28
11780;981142,7298;10004340,54
11781;981258,5254;9776017,928
11782;981640,58;9998572,62
11783;981732,2329;10018653,23
11784;981822,4;10005450,5
11785;982243,2386;9737978,278
11786;982286,6;9994122,74
11787;982290,8311;10015595,78
11788;982344,928;10021728,19
11789;982524;9958456
11790;982751,1755;9812550,862
11791;983079,8545;9960631,146
11792;983342,32;10009178,5
11793;983413;9967268
11794;983481;9930746
11795;983699,287;9982736,685
11796;983739,4423;9979467,723
11797;983868;9995951
11798;983953,0086;10025612,69
11799;983964,1045;9956343,252
11800;984029,3095;9978938,858
11801;984294,141;9979153,168
11802;984606,6343;9985379,665
11803;984759;9978816
11804;984773,6831;9951597,75
11805;985054;9973738
11806;985057,718;9980360,874
11807;985082;9979658
11808;985184,961;9990706,324
11809;985242,5488;10013175,88
11810;985368,233;10022201,46
11811;985414,0093;10006946,36
11812;985568,3374;9979517,772
11813;985657,2239;9979548,209
11814;985768,9971;9979989,887
11815;985827,5471;9725965,432
11816;985870,5805;9957367,155
11817;985876;9957327
11818;986064,404;9979025,294
11819;986218,2138;9951370,147
11820;986531,403;9978523,432
11821;986648,4856;9741500,984
11822;986689;9965647
11823;986773,944;9977845,79
11824;987690,2205;10028979,49
11825;987695,98;10008551,5
11826;987792,8843;9955221,359
11827;988231,93;10005722,3
11828;988448;9963051
11829;988723,8417;9950151,177
11830;989499,01;9997125,76
11831;989546,1136;10005746,15
11832;989629,7327;9993448,175
11833;989697,34;10000448,7
11834;990181,6527;10023317,36
11835;990473,162;9995913,596
11836;990700,73;9995862,4
11837;990994;9987454
11838;991530,0719;10023868,97
11839;991862,0251;9995334,585
11840;992068;9964729
11841;992100,8196;10003042,54
11842;993154,275;9992603,052
11843;993186,15;10010518,8
11844;993464,43;10019011,9
11845;993654,611;9984561,081
11846;993742;9989956
11847;994461,2629;9986855,198
11848;994545,77;10005915
11849;994817,03;10027381,9
11850;994852,42;10014581,3
11851;995413,2925;10017205,81
11852;995713,5438;9783394,812
11853;995951,5887;10022059,43
11854;996151,69;9964428,59
11855;996352;9981246
11856;996364;9990610
11857;996465,5502;10009784,07
11858;996695,5574;9998666,506
11859;996764,7915;10018434,89
11860;996924;9953176
11861;997224,5;9941570,03
11862;997410,7787;9978552,174
11863;997737,53;10027352,7
11864;997903,03;10006280,4
11865;998805,57;9991769,78
11866;999282,8799;9950810,023
11867;999316;9986665
11868;999571,954;10025309,58
11869;999943,3737;9731885,586
11870;1000267,209;10004422,59
11871;1000652,308;9996805,216
11872;1000907,721;9768954,245
11873;1001066,844;10008367,9
11874;1001256,18;9781815,106
11875;1001826;9983992
11876;1001836,222;9979566,419
11877;1002374;9989119
11878;1002454,655;10016529,73
11879;1002472,919;9964275,703
11880;1003006,316;10008493,68
11881;1003307;9977255
11882;1003572,256;9952936,33
11883;1003751,06;9774175,007
11884;1003827,046;10021587,27
11885;1004148,771;9993614,074
11886;1004207,466;9932563,033
11887;1004390,592;9945215,085
11888;1004472,73;9974705,91
11889;1005333;9990019
11890;1005414,597;9984120,093
11891;1005977,588;9740793,911
11892;1006247,355;10026263,63
11893;1006366,797;9777611,164
11894;1008048;9986050
11895;1008292,001;9973281,175
11896;1008846;9966598
11897;1009175,864;9971765,406
11898;1009273;9971144
11899;1009745,579;10025839,11
11900;1009803,701;9971808,238
11901;1010231,98;9945128,49
11902;1011659,774;9946037,287
11903;1013087,616;9751192,382
11904;1014489;10043163
11905;1015059,846;9969080,652
11906;1015365,761;9967175,797
11907;1016374;9967417
11908;1016596;9967143
11909;1017858,487;9982053,572
11910;1018891,803;9985799,174
11911;1018920,491;9824594,417
11912;1018965,851;9985818,733
11913;1020024,567;10045688,35
11914;1020781,735;9968167,927
11915;1021977,943;9947256,273
11916;1022724,658;10025692,5
11917;1022973,848;9967344,607
11918;1023309,708;9769654,446
11919;1023342;9970301
11920;1023546;9990464
11921;1023632,158;9985357,2
11922;1024236,412;10041448,21
11923;1024293;10037810
11924;1024529,33;10042243,5
11925;1024826;10047075
11926;1025282,09;10029216,7
11927;1026094;10048267
11928;1026341,69;9990340,356
11929;1026581,98;10022700,1
11930;1026755,97;9818784,002
11931;1027211,342;10045293,31
11932;1027340;10019171
11933;1027515,129;10015830,53
11934;1028951,59;9966668,055
11935;1029884,384;10038845,5
11936;1030590,646;10023228,31
11937;1030672;9976975
11938;1032035,92;9949623,05
11939;1032183,49;9889817,632
11940;1033370,688;9896119,394
11941;1033417,158;10019591,43
11942;1033570;10014872
11943;1035343;10018808
11944;1035414;10041230
11945;1035767,33;9969295,843
11946;1036829;10013334
11947;1037393,167;9970100,709
11948;1037409,796;10026510,93
11949;1037512,127;9990177,032
11950;1038003;10023200
11951;1038416,025;9950353,64
11952;1038774,606;9813614,899
11953;1039206;10018126
11954;1039873,266;9856210,721
11955;1041034;9967267
11956;1041424;9990010
11957;1041999,829;10016791,6
11958;1042883,087;9781109,456
11959;1042955,418;9782636,342
11960;1043058;10039227
11961;1043706;9950822
11962;1045528;10014558
11963;1045903,682;9816440,228
11964;1047453,469;9950353,77
11965;1048442,565;9945103,881
11966;1049117;9949947
11967;1051178,254;10013621,72
11968;1051368;10035557
11969;1051738,89;10013676,7
11970;1055676,735;10010251,47
11971;1057210,676;9821217,692
11972;1057282;10027300
11973;1060850,097;9936800,899
11974;1061524,522;10009441,42
11975;1065898,753;10019315,85
11976;1069102,497;9970548,82
11977;1072083,6;10012929,01
11978;1072785,8;9930822,035
11979;1077653;10006374
11980;1079143,465;9929172,496
11981;1081719,764;9885086,321
11982;1083326,797;10004283,6
11983;1090392,178;9927445,005
11984;1091793,228;10003540,04
11985;1093350,39;9925870,68
11986;1093972,285;9910560,212
11987;1094296;9960465
11988;1100163;10001899
11989;1104363,953;9919085,668
11990;1105795,276;9907126,164
11991;1106717,097;9913633,773
11992;1107729,788;9910029,931
11993;1109280;9996985
11994;1109682,762;9912365,289
11995;1111048,24;9906693,168
11996;1114882,549;9994298,612
11997;1119901;9990759
11998;1120906,62;9937010,79
11999;1132942;9987852
12000;777055,3531;9976102,811
12001;770625,69;9965254,45
12002;771029,0632;9620396,846
12003;747652,1563;9811749,729
12004;833187;9836247,77
12005;771150,429;9966257,634
12006;765867,03;9895939,12
12007;763182,4084;9919667,862
12008;765637,237;9896837,418
12009;902767,0727;9921971,976
12010;722506,79;9823723,6
12011;817574,8202;9996458,62
12012;765904,04;9896459,1
12013;765047,75;9896740,65
12014;764234,06;9896877,23
12015;765449,57;9896944,34
12016;765562,8009;9896647,008
12017;764912,3;9897329,79
12018;765080,111;9896438,375
12019;764621,05;9898240,66
12020;765739,465;9896720,395
12021;765482,9002;9897421,45
12022;765826,5429;9897851,435
12023;767695,66;9897587,78
12024;765811,64;9895392,99
12025;766552,179;9895961,058
12026;767477,3905;9896424,446
12027;764395,41;9896877,35
12028;784564,81;9963417,36
12029;761750,21;9814955,48
12030;774222,261;9965030,752
12031;855508,7018;9899381,095
12032;958281,52;10009393
12033;800960,726;10035139,25
12034;946825,118;9947968,538
12035;776025,9241;9971343,836
12036;808799,5519;10037204
12037;857188,9406;9884614,778
12038;768222,317;9884566,073
12039;762468,356;9815003,926
12040;854168,2713;9876093,773
12041;772165,8366;9969281,331
12042;827095,2121;9834304,518
12043;985581,9106;9979563,027
12044;776153,4833;9989059,483
12045;767778,135;9885797,447
12046;722095,0078;9678803,301
12047;699807,27;9557821,78
12048;780746,4181;9986953,863
12049;722436,4716;9679755,093
12050;715541,41;9679753,45
12051;782795,8439;9966712,865
12052;759263,434;9815422,568
12053;722200,3272;9680723,265
12054;787766,7151;9975655,375
12055;784097,285;9963882,07
12056;695525,3064;9599013,461
12057;765326,1724;9850159,285
12058;777815,5881;9958502,384
12059;779286,42;9977189,89
12060;856159,9197;9899496,315
12061;784149,08;9968294,03
12062;772588,7172;9870317,859
12063;761908,54;9814281,5
12064;787540,98;9976768,02
12065;777952,9471;9988200,727
12066;700446,913;9557286,691
12067;699148,15;9558065,71
12068;760715,7038;9813860,692
12069;776935,5021;9975262,736
12070;699537,1948;9557451,502
12071;772238,64;9869691,25
12072;985470,2627;9979365,982
12073;801559,2495;9984880,286
12074;776491,2;9975717,45
12075;745502,4828;9662428,556
12076;886223,1442;9889517,809
12077;957293,9845;10008580,09
12078;923177,339;9717908,543
12079;785204,6051;9976872,569
12080;833602,45;9834793,75
12081;787940,99;9966348,73
12082;777167,3191;9975207,655
12083;810438,2976;10004758,47
12084;762200,7596;9822367,821
12085;744643,5844;9569534,077
12086;785602,2757;9671753,535
12087;817073,4267;9995456,477
12088;734517,0818;9699952,979
12089;781013,6221;9967922,635
12090;803897,361;10025163,1
12091;697327,59;9528601,62
12092;903810,771;9930400,736
12093;702572,4474;9553119,43
12094;782552,77;9967365,748
12095;782072,2301;9985547,067
12096;697934,7979;9555445,957
12097;779706,07;9977051,41
12098;776742,5192;9974043,824
12099;765251,566;9862887,607
12100;764116,2001;9621059,587
12101;864463,0706;10076538,14
12102;779903,9001;9987117,259
12103;769586,7683;9580866,695
12104;776648,5328;9989425,155
12105;763741,4996;9858697,473
12106;764706,7884;9862421,008
12107;755756,9569;9787803,11
12108;760598,74;9815549,24
12109;761073,3918;9815596,45
12110;842193,7021;9851985,154
12111;957976,66;10007826,95
12112;820878,7447;10039389,63
12113;851986,0109;9897934,801
12114;908091,9073;9898694,228
12115;746997,2547;9680735,624
12116;706049,6261;9650448,575
12117;728050,14;9550846,65
12118;725715,7064;9682514,332
12119;699350,11;9558745,3
12120;682901,1643;9557836,588
12121;699662,35;9558259,13
12122;699985,4231;9557862,161
12123;699873,224;9557343,247
12124;797789,7924;9699793,978
12125;722498,4873;9681644,414
12126;886890,1495;9738875,911
12127;895520,0965;9910204,807
12128;682092,6886;9559251,186
12129;851615,944;9874325,337
12130;859134,843;9869455,138
12131;851418,9207;9890499,989
12132;861534,3552;9884093,675
12133;851797,7452;9873587,139
12134;858405,6861;9891108,305
12135;847257,2147;9891912,222
12136;898795,9523;9896718,334
12137;847843,7424;9880832,84
12138;854693,1863;9903596,668
12139;879618,4827;9885978,358
12140;875272,0703;9886238,264
12141;871838,0612;9874321,042
12142;867548,978;9875571,522
12143;736610,5674;9768563,627
12144;756950,4127;9768132,314
12145;928627,624;10026362,9
12146;816291,6822;9648293,121
12147;803862,679;9662085,437
12148;792318,7246;9683088,62
12149;805514,2789;9697099,28
12150;803880,4738;9705955,751
12151;808740,1279;9700586,965
12152;820933,8063;9660940,198
12153;808204,5514;9669405,774
12154;826795,3899;9664997,886
12155;815024,7368;9721165,994
12156;843863,5302;9699121,366
12157;865929,0971;9705475,336
12158;834266,8848;9760246,979
12159;871414,0872;9760654,804
12160;900407,4975;9750436,61
12161;894142,2566;9736172,041
12162;898004,8453;9737700,235
12163;833584,246;9835428,179
12164;783595,771;9965627,331
12165;819861,56;10007770,7
12166;782116;9969263
12167;695207,488;9558201,205
12168;769822,51;9943526,61
12169;731356,9688;9693168,47
12170;696043;9600364
12171;699926,3025;9557631,894
12172;775308,4431;9973585,642
12173;826056,0417;10035569,68
12174;900998,6463;9897648,234
12175;817614,9822;9994469,666
12176;692109,74;9533768,15
12177;819275,8527;9742974,406
12178;759687,589;9817181,963
12179;764404,4899;9863321,655
12180;792230,7;9958934,59
12181;914892,2796;9921851,643
12182;681198,0063;9560767,301
12183;730267,79;9721555,63
12184;947624,3903;9947712,612
12185;699366,8436;9554333,847
12186;765013,1718;9960573,147
12187;762848,65;9812811,26
12188;765951,832;9858351,898
12189;847220,7918;9896100,234
12190;918766,1395;9924516,241
12191;794082,7375;9980568,903
12192;757280,0377;9552297,824
12193;773010,8628;9971398,531
12194;763501,0986;9863033,606
12195;817735,415;10005005,79
12196;718422,91;9810158,79
12197;788197,6;10018916,98
12198;785972,7702;9964108,959
12199;772875,3466;9852680,934
12200;771385,7814;9967277,844
12201;773917,3361;9968614,006
12202;764898,5584;9862430,054
12203;762847,12;9812741,01
12204;748337,1016;9686589,578
12205;777975,1;9991206,11
12206;775312,4556;9970353,21
12207;946514,0469;9947738,514
12208;699636,7154;9557816,846
12209;809635,394;10005146,96
12210;730420,1138;9722345,319
12211;746631;9680221
12212;798514,1414;9983107,121
12213;776933,5151;9975354,477
12214;756522,8669;9894111,848
12215;763618,6884;9813313,272
12216;781245,9717;9967625,992
12217;764131,6677;9862602,83
12218;715541,41;9680948,21
12219;849100,2546;9880745,451
12220;766330,62;9862285,34
12221;927511,6199;9921841,368
12222;808092,9831;10026927,27
12223;846707,0818;9860432,979
12224;779610,7547;9975082,07
12225;745087;9662665
12226;820698,31;9745025,12
12227;770755,095;9943572,227
12228;772644,89;9853127,47
12229;781843,8721;9989265,768
12230;781857,23;9980012,77
12231;773930,589;9945128,008
12232;701566,835;9459483,42
12233;814600,593;9728108,252
12234;779881,68;9968247,097
12235;776225,0323;9969821,365
12236;697319,71;9528599,7
12237;768473,2673;9864998,937
12238;747889,6614;9693368,806
12239;776878,7026;9974341,899
12240;773824,2324;9969889,467
12241;773929,5902;9970725,337
12242;786551,1724;9845014,165
12243;778890,5381;9983654,908
12244;801014,9127;9987658,995
12245;817329,514;10003945,7
12246;783996,77;9999075,16
12247;781428,0001;9987235
12248;851337,6473;9953078,984
12249;778823,34;9971168,8
12250;783549,87;9963885,97
12251;804115,5931;10032625,31
12252;699520,2608;10053021,9
12253;854017,9833;9896449,696
12254;770393,2831;9968547,945
12255;722391,302;9824082,665
12256;762139,167;9813208,686
12257;788008,95;9986201,97
12258;777162,5015;9969833,427
12259;784266,9361;9997221,184
12260;783257,7441;9985309,118
12261;779942,79;9976429,4
12262;775888,2201;9968162,55
12263;761856,7728;9813880,829
12264;798130,99;9698991,48
12265;774343;9655212
12266;958242,94;10007516,64
12267;814687,2386;9728141,883
12268;770992,0221;9966889,63
12269;760100,608;9814994,071
12270;784386,6086;9989873,297
12271;780657,3561;9661970,097
12272;783316,547;9966322,284
12273;833853,5551;9834901,042
12274;859868,6121;10086058,51
12275;780818,6641;9983994,369
12276;776784,6351;9989028,703
12277;761827,43;9815057,19
12278;762600,447;9862519,815
12279;761574,3;9815358,476
12280;798062,7469;9986402,127
12281;777234,7691;9978685,685
12282;759478,19;9813696,196
12283;781174,3282;9982749,648
12284;773159,3715;9971432,307
12285;821274,4252;9838234,971
12286;692816,9335;9587029,354
12287;770554,4;9943705,67
12288;772002,77;9968833,87
12289;763235,4422;9813476,605
12290;760761,062;9816313,239
12291;739160,247;9697008,46
12292;786612,577;9959867
12293;788853,2121;9976410,797
12294;767981;9864160
12295;725813,2763;9683534,162
12296;817621,1839;9994755,559
12297;763424,275;9859950,419
12298;777553,5086;9976339,366
12299;719584,6878;9813872,422
12300;721799,576;9679944,634
12301;773225,4598;9951884,184
12302;768278,5138;9865118,96
12303;855804,1108;9896184,73
12304;911072,9233;9923362,527
12305;817029,61;10003477,67
12306;766564,662;9864757,877
12307;781197,38;9992532
12308;762462,8447;9860659,169
12309;778934,6576;9986078,233
12310;854318,1825;9774074,711
12311;700150,4421;9557146,033
12312;924166,689;9918813,15
12313;785735,1515;9671756,3
12314;961383,1146;9967166,033
12315;956870,1;10004208,33
12316;760045,4436;9817100,311
12317;859528,3695;9896642,589
12318;844059,6362;9881915,953
12319;865641,005;10090252,48
12320;797886,59;9699370,9
12321;783047,52;9963732,59
12322;910609,2;9923301,98
12323;770520,5822;9972474,582
12324;822231,2195;9744016,705
12325;700198,6198;9558012,22
12326;778717,8801;9970797,187
12327;748759,8465;9578643,255
12328;782341,6641;9966324,589
12329;768839;9624101
12330;776729,3621;9975705,641
12331;739077,3765;9693037,909
12332;774052,534;9966902,332
12333;774474,94;9969863,74
12334;844530,9618;9879744,666
12335;780361,62;9981189,28
12336;783500,5628;9963789,958
12337;838331,8527;9833326,817
12338;930102,5811;9923319,412
12339;762352,9663;9788642,261
12340;721532,8335;9680564,681
12341;801117,0897;9987778,91
12342;699823,6765;9557862,064
12343;795851,3268;9672706,742
12344;774822,9037;9966948,256
12345;778001,5701;9987126,72
12346;762609,003;9861537,891
12347;791685,8678;9700034,8
12348;861504,7196;9885373,014
12349;805881,139;10026866,52
12350;707164,0355;9486140,353
12351;963943,7997;9980070,006
12352;765582,96;9811089,97
12353;773519,3105;9619612,937
12354;839077,8217;9847364,736
12355;699765,6314;9560341,709
12356;699723,95;9558088,46
12357;803845,68;10032462,84
12358;783195,2509;9968163,384
12359;734851;9894316
12360;786335,7241;9988098,659
12361;778911,3691;9986368,322
12362;959106,42;10016167,56
12363;856422,9826;9906621,118
12364;781642,3451;9982933,421
12365;775486,3979;9973973,364
12366;802088,1712;9709048,897
12367;715541,41;9683091,86
12368;771976,4061;9968919,676
12369;772818,18;9962108,04
12370;761159,665;9815264,159
12371;845379,9776;10053109,19
12372;739530,069;9697122,804
12373;767833,3207;9883953,899
12374;784630,89;9999616,85
12375;755806,891;9893682,412
12376;782449,21;9964430,69
12377;786287,8978;9976623,75
12378;786015,19;9961455,3
12379;772069,1131;9969534,965
12380;768835,311;9623644,586
12381;783322,4829;9993877,923
12382;812648,0518;9960197,889
12383;771368,6657;9974702,409
12384;776252,3079;9986874,443
12385;763525,231;9858949,653
12386;776490,7934;9990128,926
12387;787481,1977;9958723,938
12388;857196,4635;9913927,009
12389;779973,3805;9963520,401
12390;779814,8621;9967659,911
12391;695587,9155;9599467,975
12392;785649,144;9992279,665
12393;773061,9635;9964502,451
12394;771161,9;9962477,748
12395;935444,305;9901317,069
12396;739245,333;9695360,438
12397;809200,6412;10030237,63
12398;761854,1221;9861292,738
12399;854844,7767;9889847,87
12400;822278;9744234
12401;852999;9890711,47
12402;722212;9679036
12403;777200,2553;9973235,453
12404;814664,895;9728075,846
12405;854839,65;9889763,61
12406;773533,1001;9965764,282
12407;775099,4962;9973026,9
12408;809826,3664;9703827,55
12409;883752,8223;9889929,502
12410;721594,1488;9680300,362
12411;763695,877;9862432,454
12412;803907,836;10027160,47
12413;908638,1983;9897289,667
12414;700308,4853;9551889,554
12415;791821,53;9976778,99
12416;784207,5;9976739,36
12417;779941,7;9967893,82
12418;770928,018;9962038,373
12419;715541,41;9679004,92
12420;739697,138;9756625,815
12421;793889,3701;9980615,696
12422;784754,95;9962612,61
12423;778668,7395;9987866,879
12424;773073,1551;9963534,865
12425;783738,761;9963669,6
12426;809893,0264;10025052,43
12427;763158,972;9813554,167
12428;725645,102;9680968,534
12429;773679,51;9968974,17
12430;777601,6891;9977260,382
12431;761744,4073;9636405,853
12432;724696,2756;9682491,559
12433;764853,1603;9844173,613
12434;921744,3673;9908473,238
12435;775027,4059;9968355,716
12436;961888,8578;9966315,922
12437;956970,9093;10009119,05
12438;820812,4629;9745873,368
12439;776015,3551;9973460,049
12440;909014,5129;9901895,023
12441;845663,4122;9873581,531
12442;820890,39;9744763,79
12443;833314,04;9835672,89
12444;721626,258;9679850,335
12445;780143,7181;9981295,41
12446;778331,3511;9987115,394
12447;762652,437;9862319,347
12448;764331,642;9861422,636
12449;728598,2589;9717303,428
12450;775897,1292;9970042,701
12451;774759,5931;9973123,386
12452;771658,3901;9967472,49
12453;772279,278;9964662,439
12454;771107,09;9942994,21
12455;786992,5304;9959394,085
12456;700149,8388;9558276,515
12457;773771,5046;9969244,12
12458;775234,1291;9973143,446
12459;778275,4;9972315,15
12460;778578,07;9963416,9
12461;761487,9557;9815761,893
12462;781605,0928;9990162,384
12463;777613,9306;9990884,86
12464;734628,1833;9921856,704
12465;760615,3181;9815246,686
12466;854222,3672;9890033,986
12467;794277,6309;9980249,224
12468;767660,7553;9590110,432
12469;776151,9756;9976318,081
12470;762221,9727;9814138,513
12471;781254,9408;9984218,67
12472;801587,6238;9990612,804
12473;781573,5023;9983164,495
12474;837415,4645;9812103,88
12475;806891,2351;9636649,85
12476;775259,8925;9970513,025
12477;768168,0001;9599130
12478;777194,98;9975549,17
12479;962881,9282;9718561,52
12480;762211,1129;9817991,97
12481;777953,9443;9986754,435
12482;763701,838;9862698,477
12483;809648,5823;9695094,712
12484;754913,809;9786172,591
12485;781744,408;9990792,868
12486;720914,9816;9680528,896
12487;780527,3279;9964055,011
12488;763215,502;9861687,998
12489;772814,19;9968713,06
12490;771056,6468;9942797,803
12491;715541,41;9679852,61
12492;621522,3352;9763943,37
12493;716809,8331;9676953,881
12494;622365,9015;9751539,426
12495;620318,1033;9751977,02
12496;641656,37;9783225,06
12497;623685,4606;9760437,916
12498;777919,7661;9988031,585
12499;622119,5434;9752574,503
12500;617103,74;9637853,22
12501;616983,3255;9758462,008
12502;683821,6;9731710,85
12503;622241,897;9750959,12
12504;703975,2483;9971474,696
12505;617036,4446;9639005,063
12506;722710,0011;9678971,187
12507;722473,92;9824225,88
12508;683042,6401;9779338,698
12509;561677,0982;9883412,809
12510;715959,88;9678426,87
12511;620911,9489;9757163,3
12512;621954,2815;9763144,631
12513;621744,5633;9759355,306
12514;619445,1704;9771342,544
12515;618666,7596;9762538,922
12516;777272,1802;9977710,061
12517;670598,559;9891199,122
12518;621807,766;9752884,896
12519;618971,3999;9756479,898
12520;621902,1116;9750990,085
12521;624218,0935;9749815,237
12522;616714,2379;9762457,361
12523;617153,7595;9759211,175
12524;652067,07;9884340,15
12525;610480,2863;9758159,355
12526;683257,5247;9894227,794
12527;622543,5754;9757822,347
12528;535711,242;9870726,671
12529;649711,97;10107265,37
12530;560661,9801;9883067,263
12531;621178,4403;9762577,071
12532;623858,0125;9764052,246
12533;613210,5694;9819828,429
12534;616501,936;9770639,836
12535;625100,4473;9773343,934
12536;621323,4919;9762368,148
12537;624431,5673;9758389,068
12538;624690,9284;9750063,617
12539;621085,0109;9757249,158
12540;620807,085;9756049,867
12541;638891,8;9827662,05
12542;659724,114;9521099,909
12543;720538,331;9677504,186
12544;918585,4206;9896605,361
12545;809487,1885;9663402,049
12546;618820,0748;9760895,905
12547;699571,0388;9760658,367
12548;623647,0166;9767080,31
12549;599835,33;9923304,04
12550;612102,5553;9763458,373
12551;622648,4192;9753403,248
12552;657268,982;9764067,79
12553;739781,641;9696804,437
12554;509911,4718;9753562,503
12555;716793,1314;9678010,73
12556;656403,787;9764007,158
12557;777463,8744;9976892,558
12558;623364,52;9758565,5
12559;616824,3643;9765383,798
12560;508416,472;9751757,233
12561;622865,5075;9762941,297
12562;822213,8;10042002,43
12563;613741,4136;9765754,361
12564;619283,9255;9757192,114
12565;564462,1435;9926969,622
12566;620786,85;9757013,33
12567;527087,33;9798896,27
12568;670984,09;9840098,29
12569;670992,9182;9839921,828
12570;648699,4498;10107601,88
12571;616876,9151;9765429,825
12572;623234,8644;9765327,12
12573;820875,057;10039206,2
12574;780166,5426;9992768,61
12575;777477,1521;9977581,168
12576;691662,867;9990336,508
12577;722646,5635;9824449,926
12578;777006,85;9971905,39
12579;700762,6593;9975468,511
12580;621396,9057;9765690,791
12581;618716,2171;9762578,809
12582;625545,4539;9764883,236
12583;568694,1725;9709182,532
12584;866368,0745;10076273,56
12585;623141,5811;9760229,493
12586;629946,4896;9762942,182
12587;618215,1396;9770738,414
12588;616073,0484;9764502,977
12589;623573,489;9755447,393
12590;623022,8509;9754250,536
12591;521554,422;9819044,669
12592;538035,57;9884336,63
12593;648745,1817;10103750,72
12594;715541,41;9678064,8
12595;720795,8863;9677791,759
12596;617562,2391;9637109,762
12597;615199,7785;9615625,2
12598;619000,8509;9767636,317
12599;608626,6852;9758028,529
12600;621063,4217;9757298,308
12601;622144,1243;9765091,439
12602;783200,71;9962776,347
12603;533718,98;9893242,32
12604;624278,87;9758555,41
12605;622596,24;9761634,32
12606;829500,126;10060795,04
12607;763623,0082;9861026,869
12608;781546,3336;9990561,916
12609;721385,5;9678184,08
12610;697888,3495;10004999,08
12611;700383,2154;9557781,417
12612;700340,16;9557842,951
12613;621978,1325;9753502,018
12614;620273,2087;9759973,422
12615;514167,6141;9753322,704
12616;655944,21;9759444,69
12617;783498,9679;9998580,119
12618;559844,4215;9883671,046
12619;791358,2051;9663677,979
12620;623094,6843;9755294,589
12621;629551,6187;9640925,996
12622;623600,104;9753672,772
12623;510439,6315;9753568,611
12624;800630,2605;9694257,903
12625;623211,5652;9758770,764
12626;621051,825;9754700,49
12627;616772,1522;9640104,722
12628;792741,5452;9677512,094
12629;623015,66;9759845,88
12630;704946,4251;9972310,106
12631;623948,6816;9765541,57
12632;630694,19;10095017,11
12633;783771,934;9962574,082
12634;616114,5092;9766428,362
12635;623327,2876;9752395,481
12636;560784,1105;9884524,463
12637;662098,9984;9800102,102
12638;585070,5745;9913631,397
12639;619861,39;9757079,13
12640;944109,1649;9819048,051
12641;699831,3777;9972049,713
12642;624404,9625;9751792,763
12643;617196,4748;9754082,83
12644;786057,3881;9977568,83
12645;623350,3634;9754320,922
12646;623220,2899;9762253,159
12647;621556,77;9766269,45
12648;781906,1241;9984127,18
12649;777751,0561;9975329,805
12650;784315,3941;9976232,458
12651;783092,9889;9967130,805
12652;623396,6424;9767116,722
12653;621728,97;9753906,35
12654;774130,9285;9609054,706
12655;618211,0157;9769202,991
12656;623245,7043;9754821,557
12657;619188,9561;9754016,907
12658;623531,6823;9749011,186
12659;621325,9809;9753060,295
12660;615883,8552;9768000,783
12661;621448,6521;9760273,715
12662;632810,8885;9759580,304
12663;567242,7858;9709042
12664;510822,6498;9753955,447
12665;612977,0392;9793711,448
12666;621885,6438;9766550,294
12667;621973,108;9755055,893
12668;622439,22;9757404,11
12669;627357,8858;9759320,428
12670;623424,95;9755860,37
12671;620271,631;9769106,389
12672;623972,2234;9764211,262
12673;623038,01;9759870,44
12674;572828,6422;9886158,733
12675;559316,1686;9885071,25
12676;532281,09;9892959,67
12677;768950,0333;9623825,614
12678;638830,31;9827434,83
12679;526787,19;9893203,22
12680;672343,544;9887402,043
12681;661749,7068;9800013,315
